system:index,ISO3,groups,ucode,.geo
0000000000000000061d,SDN,"[{combination_id=48, sum=2051.9160830006003}, {combination_id=49, sum=1280.8981931621674}, {combination_id=57, sum=511.8605685401708}, {combination_id=112, sum=14.160229980945587}, {combination_id=113, sum=678.8339326046407}, {combination_id=121, sum=958.9131919899955}, {combination_id=176, sum=19280.07726990019}, {combination_id=177, sum=25638.232068283793}, {combination_id=184, sum=2521.1645394088655}, {combination_id=185, sum=1716.4558429170866}, {combination_id=240, sum=313.9666535803117}, {combination_id=241, sum=2896.5054441180546}, {combination_id=248, sum=7.664131082594395}, {combination_id=249, sum=1096.358380808495}]",SDN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e,SDN,"[{combination_id=56, sum=847999.0875771148}, {combination_id=57, sum=12901.34507872247}, {combination_id=120, sum=47151.82702406791}, {combination_id=121, sum=4489.31805152506}, {combination_id=184, sum=411301.9158519577}, {combination_id=185, sum=2069.9132658555172}, {combination_id=248, sum=4701.00667235069}, {combination_id=249, sum=155.58692687749863}]",SDN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f,SDN,"[{combination_id=16, sum=16.86701100319624}, {combination_id=32, sum=39.84015691280365}, {combination_id=33, sum=63.87186949700117}, {combination_id=40, sum=2.347824990749359}, {combination_id=41, sum=30.865369834005833}, {combination_id=48, sum=355834.3146652544}, {combination_id=49, sum=10646.90259910196}, {combination_id=50, sum=14.702738287175697}, {combination_id=56, sum=288284.0405345445}, {combination_id=57, sum=199766.10016530007}, {combination_id=112, sum=210.36840197300245}, {combination_id=113, sum=334.3146498836577}, {combination_id=120, sum=35226.051123893354}, {combination_id=121, sum=11005.838822142963}, {combination_id=128, sum=3721.8934471437997}, {combination_id=129, sum=2.2069374159270643}, {combination_id=144, sum=154.01997371164023}, {combination_id=160, sum=8678.971961956326}, {combination_id=161, sum=122.36525101214647}, {combination_id=168, sum=38.0197022347711}, {combination_id=169, sum=76.46516533195972}, {combination_id=176, sum=330547.9820809166}, {combination_id=177, sum=13231.225732957919}, {combination_id=178, sum=2.6704299449920654}, {combination_id=184, sum=324729.86119250493}, {combination_id=185, sum=173697.3639177505}, {combination_id=224, sum=135.2253726273775}, {combination_id=225, sum=336.1947138905525}, {combination_id=240, sum=2468.639240448354}, {combination_id=241, sum=515.4314102453782}, {combination_id=248, sum=11484.827253636438}, {combination_id=249, sum=8284.570087432861}]",SDN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620,SDN,"[{combination_id=2, sum=0.914152979850769}, {combination_id=48, sum=107.27835434891429}, {combination_id=50, sum=0.0876163998947424}, {combination_id=56, sum=24.899946125689894}, {combination_id=57, sum=0.20022800378501415}, {combination_id=128, sum=633.6068866543034}, {combination_id=130, sum=0.8910790085792542}, {combination_id=176, sum=5991.049943124082}, {combination_id=177, sum=14.064539171755314}, {combination_id=178, sum=1.579448972363025}, {combination_id=184, sum=917.4045989142658}, {combination_id=185, sum=24.809540800750256}]",SDN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,IRN,"[{combination_id=8, sum=2.1433176276146195}, {combination_id=16, sum=11671.220335914191}, {combination_id=17, sum=14.253256045281887}, {combination_id=24, sum=125224.16440378143}, {combination_id=25, sum=5731.953994395973}, {combination_id=56, sum=42153.69171859394}, {combination_id=57, sum=6236.1474332801545}, {combination_id=80, sum=389.4844313087524}, {combination_id=81, sum=42.86531070462661}, {combination_id=88, sum=6932.777535866655}, {combination_id=89, sum=2113.6352087872942}, {combination_id=120, sum=125.96403829644744}, {combination_id=121, sum=84.53086438533467}, {combination_id=144, sum=7284.528393813525}, {combination_id=145, sum=5.200567077845335}, {combination_id=152, sum=39006.88402721666}, {combination_id=153, sum=376.8779296189008}, {combination_id=184, sum=7978.415750513928}, {combination_id=185, sum=49.91558214649558}, {combination_id=208, sum=95.69930182537064}, {combination_id=216, sum=6602.170762989437}, {combination_id=217, sum=1096.0797173195751}, {combination_id=248, sum=135.33894084766507}, {combination_id=249, sum=52.1468215044807}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,IRN,"[{combination_id=58, sum=4.282353044140573E-4}, {combination_id=59, sum=58.391228042542934}, {combination_id=138, sum=22.47161650106764}, {combination_id=186, sum=35.47817195672542}, {combination_id=187, sum=585.3540302175097}, {combination_id=249, sum=610.3073790594935}, {combination_id=250, sum=35.78855514966463}, {combination_id=251, sum=2175.2938031121157}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,IRN,"[{combination_id=2, sum=0.005206831228718453}, {combination_id=3, sum=0.2438960075378418}, {combination_id=8, sum=547.7462753945729}, {combination_id=16, sum=19689.53724700201}, {combination_id=17, sum=255.07511188695207}, {combination_id=24, sum=408036.2267993652}, {combination_id=25, sum=6593.240089757252}, {combination_id=48, sum=189235.8425143694}, {combination_id=49, sum=96072.22092179405}, {combination_id=50, sum=291.46445438898667}, {combination_id=51, sum=748.9217605663785}, {combination_id=56, sum=1040734.0071024798}, {combination_id=57, sum=391794.0679441835}, {combination_id=59, sum=1447.3864872932859}, {combination_id=80, sum=108.39147036336362}, {combination_id=81, sum=105.00891312165186}, {combination_id=88, sum=35155.46292734792}, {combination_id=89, sum=299.7486776500009}, {combination_id=112, sum=38330.423802512276}, {combination_id=113, sum=44344.34320235679}, {combination_id=115, sum=180.72603194136173}, {combination_id=120, sum=207427.3228695333}, {combination_id=121, sum=73244.4073042172}, {combination_id=123, sum=701.3601525962536}, {combination_id=128, sum=3.7441239655017853}, {combination_id=129, sum=0.3623249977827072}, {combination_id=131, sum=6.200542037142441}, {combination_id=136, sum=1394.953845736105}, {combination_id=137, sum=0.36432899348437786}, {combination_id=139, sum=0.1273539997637272}, {combination_id=144, sum=14284.315437574638}, {combination_id=145, sum=464.33518685027957}, {combination_id=152, sum=114802.12264999145}, {combination_id=153, sum=1678.5139339417947}, {combination_id=171, sum=0.1270039975643158}, {combination_id=176, sum=155414.5222077941}, {combination_id=177, sum=118112.09660860995}, {combination_id=178, sum=288.7822827366407}, {combination_id=179, sum=4948.463661385469}, {combination_id=184, sum=220885.4120599554}, {combination_id=185, sum=113758.89723183507}, {combination_id=186, sum=3.480226993560791}, {combination_id=187, sum=1952.1816498023745}, {combination_id=208, sum=165.65947619639337}, {combination_id=216, sum=8842.819766205212}, {combination_id=217, sum=44.181272054091096}, {combination_id=240, sum=17610.210726959052}, {combination_id=241, sum=18717.32644793121}, {combination_id=243, sum=3.699709556529335}, {combination_id=248, sum=30682.198268848842}, {combination_id=249, sum=15259.016213228102}, {combination_id=251, sum=265.075880968768}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,IRN,"[{combination_id=8, sum=61375.42170298348}, {combination_id=9, sum=872.6154722656252}, {combination_id=16, sum=267726.9878889851}, {combination_id=17, sum=6833.326577065745}, {combination_id=24, sum=1770254.153370882}, {combination_id=25, sum=47504.381446534324}, {combination_id=40, sum=18923.32108069634}, {combination_id=41, sum=852.777345096371}, {combination_id=48, sum=60041.87704060586}, {combination_id=49, sum=3996.609979165376}, {combination_id=56, sum=366366.1146771303}, {combination_id=57, sum=72812.04389218774}, {combination_id=72, sum=2972.9693991654203}, {combination_id=73, sum=35.82995407447953}, {combination_id=80, sum=30319.066355118295}, {combination_id=81, sum=315.0014010537416}, {combination_id=88, sum=150080.69300441476}, {combination_id=89, sum=3200.933950070563}, {combination_id=104, sum=2349.0316120328607}, {combination_id=105, sum=313.3682431312141}, {combination_id=112, sum=23617.594994189654}, {combination_id=113, sum=1030.3730949182063}, {combination_id=120, sum=77725.40939382263}, {combination_id=121, sum=23675.682246968034}, {combination_id=136, sum=2806.671443707659}, {combination_id=137, sum=0.7168600000441074}, {combination_id=144, sum=162329.83334417111}, {combination_id=145, sum=1109.779142046289}, {combination_id=152, sum=601882.4833958473}, {combination_id=153, sum=3791.872295213043}, {combination_id=168, sum=47.70003482885659}, {combination_id=176, sum=46030.52498626124}, {combination_id=177, sum=4171.123479364702}, {combination_id=184, sum=153042.9956930425}, {combination_id=185, sum=15535.711773679837}, {combination_id=200, sum=79.98597214743495}, {combination_id=201, sum=7.268766047433019}, {combination_id=208, sum=5218.809143390739}, {combination_id=209, sum=8.323575054295361}, {combination_id=216, sum=18887.820584098634}, {combination_id=217, sum=26.234087239485234}, {combination_id=232, sum=3.327129004523158}, {combination_id=240, sum=10460.628331056796}, {combination_id=241, sum=258.4110108278692}, {combination_id=248, sum=19510.78484703414}, {combination_id=249, sum=891.430371838987}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,IRN,"[{combination_id=1, sum=5685.982070828562}, {combination_id=2, sum=575.7467284886708}, {combination_id=3, sum=142.1246894036292}, {combination_id=8, sum=1196.9347842244485}, {combination_id=9, sum=3135.665149625467}, {combination_id=10, sum=4.228042986321574}, {combination_id=11, sum=3.643817193389359}, {combination_id=16, sum=6.685181992128491}, {combination_id=24, sum=25335.246129237923}, {combination_id=25, sum=70.4144021817483}, {combination_id=32, sum=14353.820402020803}, {combination_id=33, sum=2179.7186436392367}, {combination_id=34, sum=176.5628553606716}, {combination_id=35, sum=822.8537835620682}, {combination_id=40, sum=916.8377831447208}, {combination_id=41, sum=164.77382391691208}, {combination_id=42, sum=1.641253423690796}, {combination_id=43, sum=5.03928804397583}, {combination_id=48, sum=46806.37716161365}, {combination_id=49, sum=989.5577184829162}, {combination_id=50, sum=472.06001854340985}, {combination_id=51, sum=20.72417665571157}, {combination_id=56, sum=617221.4402790613}, {combination_id=57, sum=61319.97437295088}, {combination_id=58, sum=89.78567481286385}, {combination_id=59, sum=5.729531021788716}, {combination_id=64, sum=1533.60495509344}, {combination_id=66, sum=0.7247421165745631}, {combination_id=72, sum=0.43936201661240815}, {combination_id=74, sum=0.5269310027360916}, {combination_id=80, sum=1.2045179791748524}, {combination_id=88, sum=665.8809418348828}, {combination_id=112, sum=803.3229966784129}, {combination_id=113, sum=13.254367042332888}, {combination_id=120, sum=28847.54608369019}, {combination_id=121, sum=1947.8213698182371}, {combination_id=128, sum=15402.626296072602}, {combination_id=129, sum=1832.232331169171}, {combination_id=130, sum=683.6486820343393}, {combination_id=131, sum=361.4680573381998}, {combination_id=136, sum=6780.973016470215}, {combination_id=137, sum=2827.1967423636124}, {combination_id=138, sum=170.16110294880082}, {combination_id=139, sum=133.64565809731548}, {combination_id=144, sum=521.9926936194533}, {combination_id=145, sum=1.3371450118720531}, {combination_id=152, sum=68064.38152336725}, {combination_id=153, sum=202.1560612525791}, {combination_id=160, sum=16865.5233075023}, {combination_id=161, sum=2561.022324811347}, {combination_id=162, sum=80.57041922894463}, {combination_id=163, sum=517.3440715409815}, {combination_id=168, sum=3220.167362265498}, {combination_id=169, sum=85.38997124135494}, {combination_id=176, sum=113160.81287907765}, {combination_id=177, sum=14821.035720209227}, {combination_id=178, sum=179.26823088254724}, {combination_id=179, sum=1142.046151574243}, {combination_id=184, sum=546070.9995252611}, {combination_id=185, sum=33463.513326246626}, {combination_id=186, sum=230.57695572728272}, {combination_id=187, sum=77.64760308774558}, {combination_id=192, sum=485.1982955318295}, {combination_id=194, sum=0.07543961133296584}, {combination_id=200, sum=2134.7593010964224}, {combination_id=202, sum=124.11011734319595}, {combination_id=208, sum=0.5125820115208626}, {combination_id=216, sum=872.544996736222}, {combination_id=224, sum=220.13194109639153}, {combination_id=240, sum=2752.2084214580586}, {combination_id=241, sum=80.78358758517425}, {combination_id=248, sum=27085.076671041985}, {combination_id=249, sum=2087.009860844788}, {combination_id=251, sum=0.016270000487565994}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,IRN,"[{combination_id=1, sum=76.08598117285874}, {combination_id=8, sum=14501.036035768135}, {combination_id=9, sum=921.8850898917299}, {combination_id=16, sum=110240.68385268658}, {combination_id=17, sum=906.5004743777681}, {combination_id=24, sum=213792.2150666099}, {combination_id=25, sum=8744.131139160134}, {combination_id=32, sum=227101.30437547155}, {combination_id=33, sum=66043.23859532119}, {combination_id=34, sum=84.38072297951463}, {combination_id=40, sum=61119.56921551072}, {combination_id=41, sum=72593.40492175346}, {combination_id=48, sum=388940.72281375603}, {combination_id=49, sum=118949.48274058953}, {combination_id=50, sum=24.994643209962284}, {combination_id=51, sum=173.64928348442066}, {combination_id=56, sum=378936.0060172924}, {combination_id=57, sum=139673.0047336857}, {combination_id=80, sum=3047.6093508249323}, {combination_id=88, sum=1025.532806075411}, {combination_id=89, sum=0.09400900080800056}, {combination_id=112, sum=37399.11095982196}, {combination_id=113, sum=395.6310368529521}, {combination_id=120, sum=19622.23259754636}, {combination_id=121, sum=93.31841622153297}, {combination_id=128, sum=18585.286017787454}, {combination_id=129, sum=91.11633160780184}, {combination_id=136, sum=35475.305292158024}, {combination_id=137, sum=1453.861453278223}, {combination_id=144, sum=77186.32935703977}, {combination_id=145, sum=2091.8409438166855}, {combination_id=152, sum=217459.1378739087}, {combination_id=153, sum=2855.884247247406}, {combination_id=160, sum=216581.420320851}, {combination_id=161, sum=33960.34411812413}, {combination_id=162, sum=5.127199175252634}, {combination_id=163, sum=652.1674688721541}, {combination_id=168, sum=48963.23986084248}, {combination_id=169, sum=17548.760992375064}, {combination_id=176, sum=254074.48426288177}, {combination_id=177, sum=49154.824115585536}, {combination_id=178, sum=0.12630099803209305}, {combination_id=179, sum=480.264428894734}, {combination_id=184, sum=236263.8927707727}, {combination_id=185, sum=28117.974477480006}, {combination_id=186, sum=1.223459139992209}, {combination_id=187, sum=1.9669853322646196}, {combination_id=200, sum=6.158892968145665}, {combination_id=208, sum=869.2382290116511}, {combination_id=216, sum=1783.3877207124024}, {combination_id=217, sum=0.42057799361646175}, {combination_id=224, sum=1459.3444847990977}, {combination_id=225, sum=65.96805326470349}, {combination_id=232, sum=18.907725095836213}, {combination_id=240, sum=23942.402877527813}, {combination_id=241, sum=1269.7526022619568}, {combination_id=248, sum=10103.992072960362}, {combination_id=249, sum=16.927327062468976}]",IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
